name,code,timestamp,rate,series,n,portname
,,2023-12-18,,stationary_ships,650.0,
,,2023-12-19,,stationary_ships,625.0,
,,2023-12-20,,stationary_ships,638.0,
,,2023-12-21,,stationary_ships,662.0,
,,2023-12-22,,stationary_ships,719.0,
,,2023-12-23,,stationary_ships,679.0,
,,2023-12-24,,stationary_ships,653.0,
,,2023-12-25,,stationary_ships,657.0,
,,2023-12-26,,stationary_ships,772.0,
,,2023-12-27,,stationary_ships,799.0,
,,2023-12-28,,stationary_ships,766.0,
,,2023-12-29,,stationary_ships,732.0,
,,2023-12-30,,stationary_ships,731.0,
,,2023-12-31,,stationary_ships,656.0,
,,2024-01-01,,stationary_ships,696.0,
,,2024-01-02,,stationary_ships,807.0,
,,2024-01-03,,stationary_ships,864.0,
,,2024-01-04,,stationary_ships,731.0,
,,2024-01-05,,stationary_ships,698.0,
,,2024-01-06,,stationary_ships,703.0,
,,2024-01-07,,stationary_ships,642.0,
,,2024-01-08,,stationary_ships,625.0,
,,2024-01-09,,stationary_ships,640.0,
,,2024-01-10,,stationary_ships,648.0,
,,2024-01-11,,stationary_ships,618.0,
,,2024-01-12,,stationary_ships,620.0,
,,2024-01-13,,stationary_ships,616.0,
,,2024-01-14,,stationary_ships,609.0,
,,2024-01-15,,stationary_ships,603.0,
,,2024-01-16,,stationary_ships,608.0,
,,2024-01-17,,stationary_ships,612.0,
,,2024-01-18,,stationary_ships,597.0,
,,2024-01-19,,stationary_ships,594.0,
,,2024-01-20,,stationary_ships,590.0,
,,2024-01-21,,stationary_ships,585.0,
,,2024-01-22,,stationary_ships,634.0,
,,2024-01-23,,stationary_ships,692.0,
,,2024-01-24,,stationary_ships,696.0,
,,2024-01-25,,stationary_ships,627.0,
,,2024-01-26,,stationary_ships,620.0,
,,2024-01-27,,stationary_ships,617.0,
,,2024-01-28,,stationary_ships,620.0,
,,2024-01-29,,stationary_ships,599.0,
,,2024-01-30,,stationary_ships,599.0,
,,2024-01-31,,stationary_ships,580.0,
,,2024-02-01,,stationary_ships,598.0,
,,2024-02-02,,stationary_ships,632.0,
,,2024-02-03,,stationary_ships,590.0,
,,2024-02-04,,stationary_ships,618.0,
,,2024-02-05,,stationary_ships,600.0,
,,2024-02-06,,stationary_ships,587.0,
,,2024-02-07,,stationary_ships,570.0,
,,2024-02-08,,stationary_ships,580.0,
,,2024-02-09,,stationary_ships,588.0,
,,2024-02-10,,stationary_ships,584.0,
,,2024-02-11,,stationary_ships,617.0,
,,2024-02-12,,stationary_ships,629.0,
,,2024-02-13,,stationary_ships,672.0,
,,2024-02-14,,stationary_ships,646.0,
,,2024-02-15,,stationary_ships,661.0,
,,2024-02-16,,stationary_ships,684.0,
,,2024-02-17,,stationary_ships,683.0,
,,2024-02-18,,stationary_ships,637.0,
,,2024-02-19,,stationary_ships,659.0,
,,2024-02-20,,stationary_ships,706.0,
,,2024-02-21,,stationary_ships,702.0,
,,2024-02-22,,stationary_ships,703.0,
,,2024-02-23,,stationary_ships,671.0,
,,2024-02-24,,stationary_ships,624.0,
,,2024-02-25,,stationary_ships,639.0,
,,2024-02-26,,stationary_ships,639.0,
,,2024-02-27,,stationary_ships,642.0,
,,2024-02-28,,stationary_ships,608.0,
,,2024-02-29,,stationary_ships,588.0,
,,2024-03-01,,stationary_ships,616.0,
,,2024-03-02,,stationary_ships,594.0,
,,2024-03-03,,stationary_ships,597.0,
,,2024-03-04,,stationary_ships,596.0,
,,2024-03-05,,stationary_ships,611.0,
,,2024-03-06,,stationary_ships,612.0,
,,2024-03-07,,stationary_ships,617.0,
,,2024-03-08,,stationary_ships,593.0,
,,2024-03-09,,stationary_ships,567.0,
,,2024-03-10,,stationary_ships,598.0,
,,2024-03-11,,stationary_ships,577.0,
,,2024-03-12,,stationary_ships,613.0,
,,2024-03-13,,stationary_ships,632.0,
,,2024-03-14,,stationary_ships,678.0,
,,2024-03-15,,stationary_ships,648.0,
,,2024-03-16,,stationary_ships,634.0,
,,2024-03-17,,stationary_ships,629.0,
,,2024-03-18,,stationary_ships,584.0,
,,2024-03-19,,stationary_ships,586.0,
,,2024-03-20,,stationary_ships,633.0,
,,2024-03-21,,stationary_ships,666.0,
,,2024-03-22,,stationary_ships,624.0,
,,2024-03-23,,stationary_ships,643.0,
,,2024-03-24,,stationary_ships,655.0,
,,2024-03-25,,stationary_ships,616.0,
,,2024-03-26,,stationary_ships,646.0,
,,2024-03-27,,stationary_ships,654.0,
,,2024-03-28,,stationary_ships,683.0,
,,2024-03-29,,stationary_ships,684.0,
,,2024-03-30,,stationary_ships,650.0,
,,2024-03-31,,stationary_ships,647.0,
,,2024-04-01,,stationary_ships,659.0,
,,2024-04-02,,stationary_ships,615.0,
,,2024-04-03,,stationary_ships,636.0,
,,2024-04-04,,stationary_ships,647.0,
,,2024-04-05,,stationary_ships,648.0,
,,2024-04-06,,stationary_ships,653.0,
,,2024-04-07,,stationary_ships,633.0,
,,2024-04-08,,stationary_ships,605.0,
,,2024-04-09,,stationary_ships,606.0,
,,2024-04-10,,stationary_ships,617.0,
,,2024-04-11,,stationary_ships,613.0,
,,2024-04-12,,stationary_ships,665.0,
,,2024-04-13,,stationary_ships,679.0,
,,2024-04-14,,stationary_ships,695.0,
,,2024-04-15,,stationary_ships,682.0,
,,2024-04-16,,stationary_ships,644.0,
,,2024-04-17,,stationary_ships,643.0,
,,2024-04-18,,stationary_ships,610.0,
,,2024-04-19,,stationary_ships,615.0,
,,2024-04-20,,stationary_ships,617.0,
,,2024-04-21,,stationary_ships,588.0,
,,2024-04-22,,stationary_ships,601.0,
,,2024-04-23,,stationary_ships,584.0,
,,2024-04-24,,stationary_ships,587.0,
,,2024-04-25,,stationary_ships,629.0,
,,2024-04-26,,stationary_ships,601.0,
,,2024-04-27,,stationary_ships,623.0,
,,2024-04-28,,stationary_ships,621.0,
,,2024-04-29,,stationary_ships,673.0,
,,2024-04-30,,stationary_ships,623.0,
,,2024-05-01,,stationary_ships,620.0,
,,2024-05-02,,stationary_ships,627.0,
,,2024-05-03,,stationary_ships,695.0,
,,2024-05-04,,stationary_ships,654.0,
,,2024-05-05,,stationary_ships,671.0,
,,2024-05-06,,stationary_ships,658.0,
,,2024-05-07,,stationary_ships,662.0,
,,2024-05-08,,stationary_ships,643.0,
,,2024-05-09,,stationary_ships,636.0,
,,2024-05-10,,stationary_ships,607.0,
,,2024-05-11,,stationary_ships,613.0,
,,2024-05-12,,stationary_ships,619.0,
,,2024-05-13,,stationary_ships,665.0,
,,2024-05-14,,stationary_ships,643.0,
,,2024-05-15,,stationary_ships,627.0,
,,2024-05-16,,stationary_ships,629.0,
,,2024-05-17,,stationary_ships,657.0,
,,2024-05-18,,stationary_ships,529.0,
,,2024-05-19,,stationary_ships,533.0,
,,2024-05-20,,stationary_ships,555.0,
,,2024-05-21,,stationary_ships,542.0,
,,2024-05-22,,stationary_ships,601.0,
,,2024-05-23,,stationary_ships,571.0,
,,2024-05-24,,stationary_ships,559.0,
,,2024-05-25,,stationary_ships,557.0,
,,2024-05-26,,stationary_ships,539.0,
,,2024-05-27,,stationary_ships,542.0,
,,2024-05-28,,stationary_ships,552.0,
,,2024-05-29,,stationary_ships,582.0,
,,2024-05-30,,stationary_ships,564.0,
,,2024-05-31,,stationary_ships,558.0,
,,2024-06-01,,stationary_ships,525.0,
,,2024-06-02,,stationary_ships,505.0,
,,2024-06-03,,stationary_ships,512.0,
,,2024-06-04,,stationary_ships,554.0,
,,2024-06-05,,stationary_ships,553.0,
,,2024-06-06,,stationary_ships,550.0,
,,2024-06-07,,stationary_ships,556.0,
,,2024-06-08,,stationary_ships,556.0,
,,2024-06-09,,stationary_ships,573.0,
,,2024-06-10,,stationary_ships,546.0,
,,2024-06-11,,stationary_ships,528.0,
,,2024-06-12,,stationary_ships,555.0,
,,2024-06-13,,stationary_ships,558.0,
,,2024-06-14,,stationary_ships,530.0,
,,2024-06-15,,stationary_ships,540.0,
,,2024-06-16,,stationary_ships,513.0,
,,2024-06-17,,stationary_ships,560.0,
,,2024-06-18,,stationary_ships,582.0,
,,2024-06-19,,stationary_ships,565.0,
,,2024-06-20,,stationary_ships,590.0,
,,2024-06-21,,stationary_ships,578.0,
,,2024-06-22,,stationary_ships,570.0,
,,2024-06-23,,stationary_ships,521.0,
,,2024-06-24,,stationary_ships,514.0,
,,2024-06-25,,stationary_ships,530.0,
,,2024-06-26,,stationary_ships,547.0,
,,2024-06-27,,stationary_ships,590.0,
,,2024-06-28,,stationary_ships,552.0,
,,2024-06-29,,stationary_ships,562.0,
,,2024-06-30,,stationary_ships,561.0,
,,2024-07-01,,stationary_ships,518.0,
,,2024-07-02,,stationary_ships,448.0,
,,2024-07-03,,stationary_ships,489.0,
,,2024-07-04,,stationary_ships,509.0,
,,2024-07-05,,stationary_ships,491.0,
,,2024-07-06,,stationary_ships,539.0,
,,2024-07-07,,stationary_ships,489.0,
,,2024-07-08,,stationary_ships,500.0,
,,2024-07-09,,stationary_ships,485.0,
,,2024-07-10,,stationary_ships,450.0,
,,2024-07-11,,stationary_ships,482.0,
,,2024-07-12,,stationary_ships,524.0,
,,2024-07-13,,stationary_ships,486.0,
,,2024-07-14,,stationary_ships,521.0,
,,2024-07-15,,stationary_ships,504.0,
,,2024-07-16,,stationary_ships,478.0,
,,2024-07-17,,stationary_ships,506.0,
,,2024-07-18,,stationary_ships,520.0,
,,2024-07-19,,stationary_ships,489.0,
,,2024-07-20,,stationary_ships,508.0,
,,2024-07-21,,stationary_ships,496.0,
,,2024-07-22,,stationary_ships,486.0,
,,2024-07-23,,stationary_ships,488.0,
,,2024-07-24,,stationary_ships,466.0,
,,2024-07-25,,stationary_ships,501.0,
,,2024-07-26,,stationary_ships,518.0,
,,2024-07-27,,stationary_ships,519.0,
,,2024-07-28,,stationary_ships,474.0,
,,2024-07-29,,stationary_ships,486.0,
,,2024-07-30,,stationary_ships,513.0,
,,2024-07-31,,stationary_ships,533.0,
,,2024-08-01,,stationary_ships,526.0,
,,2024-08-02,,stationary_ships,547.0,
,,2024-08-03,,stationary_ships,537.0,
,,2024-08-04,,stationary_ships,519.0,
,,2024-08-05,,stationary_ships,533.0,
,,2024-08-06,,stationary_ships,549.0,
,,2024-08-07,,stationary_ships,564.0,
,,2024-08-08,,stationary_ships,556.0,
,,2024-08-09,,stationary_ships,520.0,
,,2024-08-10,,stationary_ships,529.0,
,,2024-08-11,,stationary_ships,535.0,
,,2024-08-12,,stationary_ships,544.0,
,,2024-08-13,,stationary_ships,547.0,
,,2024-08-14,,stationary_ships,553.0,
,,2024-08-15,,stationary_ships,537.0,
,,2024-08-16,,stationary_ships,486.0,
,,2024-08-17,,stationary_ships,514.0,
,,2024-08-18,,stationary_ships,462.0,
,,2024-08-19,,stationary_ships,487.0,
,,2024-08-20,,stationary_ships,493.0,
,,2024-08-21,,stationary_ships,517.0,
,,2024-08-22,,stationary_ships,554.0,
,,2024-08-23,,stationary_ships,553.0,
,,2024-08-24,,stationary_ships,538.0,
,,2024-08-25,,stationary_ships,540.0,
,,2024-08-26,,stationary_ships,493.0,
,,2024-08-27,,stationary_ships,524.0,
,,2024-08-28,,stationary_ships,507.0,
,,2024-08-29,,stationary_ships,553.0,
,,2024-08-30,,stationary_ships,562.0,
,,2024-08-31,,stationary_ships,536.0,
,,2024-09-01,,stationary_ships,544.0,
,,2024-09-02,,stationary_ships,538.0,
,,2024-09-03,,stationary_ships,523.0,
,,2024-09-04,,stationary_ships,534.0,
,,2024-09-05,,stationary_ships,523.0,
,,2024-09-06,,stationary_ships,546.0,
,,2024-09-07,,stationary_ships,525.0,
,,2024-09-08,,stationary_ships,498.0,
,,2024-09-09,,stationary_ships,530.0,
,,2024-09-10,,stationary_ships,502.0,
,,2024-09-11,,stationary_ships,501.0,
,,2024-09-12,,stationary_ships,515.0,
,,2024-09-13,,stationary_ships,500.0,
,,2024-09-14,,stationary_ships,461.0,
,,2024-09-15,,stationary_ships,462.0,
,,2024-09-16,,stationary_ships,481.0,
,,2024-09-17,,stationary_ships,450.0,
,,2024-09-18,,stationary_ships,474.0,
,,2024-09-19,,stationary_ships,504.0,
,,2024-09-20,,stationary_ships,520.0,
,,2024-09-21,,stationary_ships,525.0,
,,2024-09-22,,stationary_ships,524.0,
,,2024-09-23,,stationary_ships,501.0,
,,2024-09-24,,stationary_ships,512.0,
,,2024-09-25,,stationary_ships,513.0,
,,2024-09-26,,stationary_ships,548.0,
,,2024-09-27,,stationary_ships,553.0,
,,2024-09-28,,stationary_ships,536.0,
,,2024-09-29,,stationary_ships,492.0,
,,2024-09-30,,stationary_ships,509.0,
,,2024-10-01,,stationary_ships,514.0,
,,2024-10-02,,stationary_ships,519.0,
,,2024-10-03,,stationary_ships,483.0,
,,2024-10-04,,stationary_ships,468.0,
,,2024-10-05,,stationary_ships,488.0,
,,2024-10-06,,stationary_ships,525.0,
,,2024-10-07,,stationary_ships,502.0,
,,2024-10-08,,stationary_ships,522.0,
,,2024-10-09,,stationary_ships,535.0,
,,2024-10-10,,stationary_ships,538.0,
,,2024-10-11,,stationary_ships,487.0,
,,2024-10-12,,stationary_ships,489.0,
,,2024-10-13,,stationary_ships,514.0,
,,2024-10-14,,stationary_ships,506.0,
,,2024-10-15,,stationary_ships,484.0,
,,2024-10-16,,stationary_ships,472.0,
,,2024-10-17,,stationary_ships,502.0,
,,2024-10-18,,stationary_ships,494.0,
,,2024-10-19,,stationary_ships,490.0,
,,2024-10-20,,stationary_ships,479.0,
,,2024-10-21,,stationary_ships,523.0,
,,2024-10-22,,stationary_ships,495.0,
,,2024-10-23,,stationary_ships,484.0,
,,2024-10-24,,stationary_ships,478.0,
,,2024-10-25,,stationary_ships,498.0,
,,2024-10-26,,stationary_ships,470.0,
,,2024-10-27,,stationary_ships,478.0,
,,2024-10-28,,stationary_ships,471.0,
,,2024-10-29,,stationary_ships,478.0,
,,2024-10-30,,stationary_ships,468.0,
,,2024-10-31,,stationary_ships,494.0,
,,2024-11-01,,stationary_ships,494.0,
,,2024-11-02,,stationary_ships,464.0,
,,2024-11-03,,stationary_ships,443.0,
,,2024-11-04,,stationary_ships,443.0,
,,2024-11-05,,stationary_ships,474.0,
,,2024-11-06,,stationary_ships,449.0,
,,2024-11-07,,stationary_ships,478.0,
,,2024-11-08,,stationary_ships,489.0,
,,2024-11-09,,stationary_ships,481.0,
,,2024-11-10,,stationary_ships,451.0,
,,2024-11-11,,stationary_ships,482.0,
,,2024-11-12,,stationary_ships,507.0,
,,2024-11-13,,stationary_ships,497.0,
,,2024-11-14,,stationary_ships,503.0,
,,2024-11-15,,stationary_ships,509.0,
,,2024-11-16,,stationary_ships,506.0,
,,2024-11-17,,stationary_ships,477.0,
,,2024-11-18,,stationary_ships,486.0,
,,2024-11-19,,stationary_ships,483.0,
,,2024-11-20,,stationary_ships,448.0,
,,2024-11-21,,stationary_ships,471.0,
,,2024-11-22,,stationary_ships,462.0,
,,2024-11-23,,stationary_ships,445.0,
,,2024-11-24,,stationary_ships,462.0,
,,2024-11-25,,stationary_ships,493.0,
,,2024-11-26,,stationary_ships,478.0,
,,2024-11-27,,stationary_ships,489.0,
,,2024-11-28,,stationary_ships,454.0,
,,2024-11-29,,stationary_ships,439.0,
,,2024-11-30,,stationary_ships,467.0,
,,2024-12-01,,stationary_ships,450.0,
,,2024-12-02,,stationary_ships,464.0,
,,2024-12-03,,stationary_ships,475.0,
,,2024-12-04,,stationary_ships,452.0,
,,2024-12-05,,stationary_ships,485.0,
,,2024-12-06,,stationary_ships,506.0,
,,2024-12-07,,stationary_ships,489.0,
,,2024-12-08,,stationary_ships,470.0,
,,2024-12-09,,stationary_ships,492.0,
,,2024-12-10,,stationary_ships,459.0,
,,2024-12-11,,stationary_ships,477.0,
,,2024-12-12,,stationary_ships,467.0,
,,2024-12-13,,stationary_ships,490.0,
,,2024-12-14,,stationary_ships,524.0,
,,2024-12-15,,stationary_ships,453.0,
,,2024-12-16,,stationary_ships,489.0,
,,2024-12-17,,stationary_ships,487.0,
,,2024-12-18,,stationary_ships,483.0,
,,2024-12-19,,stationary_ships,519.0,
,,2024-12-20,,stationary_ships,495.0,
,,2024-12-21,,stationary_ships,487.0,
,,2024-12-22,,stationary_ships,478.0,
,,2024-12-23,,stationary_ships,476.0,
,,2024-12-24,,stationary_ships,494.0,
,,2024-12-25,,stationary_ships,491.0,
,,2024-12-26,,stationary_ships,570.0,
,,2024-12-27,,stationary_ships,643.0,
,,2024-12-28,,stationary_ships,568.0,
,,2024-12-29,,stationary_ships,559.0,
,,2024-12-30,,stationary_ships,514.0,
,,2024-12-31,,stationary_ships,507.0,
,,2025-01-01,,stationary_ships,545.0,
,,2025-01-02,,stationary_ships,631.0,
,,2025-01-03,,stationary_ships,658.0,
,,2025-01-04,,stationary_ships,611.0,
,,2025-01-05,,stationary_ships,563.0,
,,2025-01-06,,stationary_ships,559.0,
,,2025-01-07,,stationary_ships,547.0,
,,2025-01-08,,stationary_ships,549.0,
,,2025-01-09,,stationary_ships,522.0,
,,2025-01-10,,stationary_ships,492.0,
,,2025-01-11,,stationary_ships,463.0,
,,2025-01-12,,stationary_ships,498.0,
,,2025-01-13,,stationary_ships,478.0,
,,2025-01-14,,stationary_ships,498.0,
,,2025-01-15,,stationary_ships,523.0,
,,2025-01-16,,stationary_ships,462.0,
,,2025-01-17,,stationary_ships,482.0,
,,2025-01-18,,stationary_ships,487.0,
,,2025-01-19,,stationary_ships,466.0,
,,2025-01-20,,stationary_ships,502.0,
,,2025-01-21,,stationary_ships,496.0,
,,2025-01-22,,stationary_ships,533.0,
,,2025-01-23,,stationary_ships,504.0,
,,2023-01-01,,portcalls_china,274.0,Shanghai
,,2023-01-01,,portcalls_china,461.0,Hong Kong
,,2023-01-01,,portcalls_china,188.0,Shenzhen
,,2023-01-01,,portcalls_china,129.0,Ningbo
,,2023-01-08,,portcalls_china,235.0,Shanghai
,,2023-01-08,,portcalls_china,467.0,Hong Kong
,,2023-01-08,,portcalls_china,176.0,Shenzhen
,,2023-01-08,,portcalls_china,107.0,Ningbo
,,2023-01-15,,portcalls_china,285.0,Shanghai
,,2023-01-15,,portcalls_china,144.0,Ningbo
,,2023-01-15,,portcalls_china,423.0,Hong Kong
,,2023-01-15,,portcalls_china,164.0,Shenzhen
,,2023-01-22,,portcalls_china,212.0,Shanghai
,,2023-01-22,,portcalls_china,152.0,Shenzhen
,,2023-01-22,,portcalls_china,387.0,Hong Kong
,,2023-01-22,,portcalls_china,90.0,Ningbo
,,2023-01-29,,portcalls_china,214.0,Shanghai
,,2023-01-29,,portcalls_china,301.0,Hong Kong
,,2023-01-29,,portcalls_china,122.0,Shenzhen
,,2023-01-29,,portcalls_china,96.0,Ningbo
,,2023-02-05,,portcalls_china,258.0,Shanghai
,,2023-02-05,,portcalls_china,376.0,Hong Kong
,,2023-02-05,,portcalls_china,144.0,Shenzhen
,,2023-02-05,,portcalls_china,118.0,Ningbo
,,2023-02-12,,portcalls_china,269.0,Shanghai
,,2023-02-12,,portcalls_china,397.0,Hong Kong
,,2023-02-12,,portcalls_china,156.0,Shenzhen
,,2023-02-12,,portcalls_china,109.0,Ningbo
,,2023-02-19,,portcalls_china,273.0,Shanghai
,,2023-02-19,,portcalls_china,121.0,Ningbo
,,2023-02-19,,portcalls_china,421.0,Hong Kong
,,2023-02-19,,portcalls_china,172.0,Shenzhen
,,2023-02-26,,portcalls_china,283.0,Shanghai
,,2023-02-26,,portcalls_china,420.0,Hong Kong
,,2023-02-26,,portcalls_china,113.0,Ningbo
,,2023-02-26,,portcalls_china,171.0,Shenzhen
,,2023-03-05,,portcalls_china,272.0,Shanghai
,,2023-03-05,,portcalls_china,130.0,Ningbo
,,2023-03-05,,portcalls_china,413.0,Hong Kong
,,2023-03-05,,portcalls_china,172.0,Shenzhen
,,2023-03-12,,portcalls_china,296.0,Shanghai
,,2023-03-12,,portcalls_china,125.0,Ningbo
,,2023-03-12,,portcalls_china,408.0,Hong Kong
,,2023-03-12,,portcalls_china,169.0,Shenzhen
,,2023-03-19,,portcalls_china,259.0,Shanghai
,,2023-03-19,,portcalls_china,169.0,Shenzhen
,,2023-03-19,,portcalls_china,410.0,Hong Kong
,,2023-03-19,,portcalls_china,122.0,Ningbo
,,2023-03-26,,portcalls_china,364.0,Shanghai
,,2023-03-26,,portcalls_china,115.0,Ningbo
,,2023-03-26,,portcalls_china,418.0,Hong Kong
,,2023-03-26,,portcalls_china,174.0,Shenzhen
,,2023-04-02,,portcalls_china,124.0,Ningbo
,,2023-04-02,,portcalls_china,293.0,Shanghai
,,2023-04-02,,portcalls_china,401.0,Hong Kong
,,2023-04-02,,portcalls_china,170.0,Shenzhen
,,2023-04-09,,portcalls_china,291.0,Shanghai
,,2023-04-09,,portcalls_china,136.0,Ningbo
,,2023-04-09,,portcalls_china,401.0,Hong Kong
,,2023-04-09,,portcalls_china,169.0,Shenzhen
,,2023-04-16,,portcalls_china,117.0,Ningbo
,,2023-04-16,,portcalls_china,253.0,Shanghai
,,2023-04-16,,portcalls_china,405.0,Hong Kong
,,2023-04-16,,portcalls_china,170.0,Shenzhen
,,2023-04-23,,portcalls_china,397.0,Hong Kong
,,2023-04-23,,portcalls_china,132.0,Ningbo
,,2023-04-23,,portcalls_china,296.0,Shanghai
,,2023-04-23,,portcalls_china,165.0,Shenzhen
,,2023-04-30,,portcalls_china,265.0,Shanghai
,,2023-04-30,,portcalls_china,414.0,Hong Kong
,,2023-04-30,,portcalls_china,183.0,Shenzhen
,,2023-04-30,,portcalls_china,123.0,Ningbo
,,2023-05-07,,portcalls_china,268.0,Shanghai
,,2023-05-07,,portcalls_china,129.0,Ningbo
,,2023-05-07,,portcalls_china,391.0,Hong Kong
,,2023-05-07,,portcalls_china,164.0,Shenzhen
,,2023-05-14,,portcalls_china,124.0,Ningbo
,,2023-05-14,,portcalls_china,266.0,Shanghai
,,2023-05-14,,portcalls_china,413.0,Hong Kong
,,2023-05-14,,portcalls_china,163.0,Shenzhen
,,2023-05-21,,portcalls_china,265.0,Shanghai
,,2023-05-21,,portcalls_china,420.0,Hong Kong
,,2023-05-21,,portcalls_china,176.0,Shenzhen
,,2023-05-21,,portcalls_china,127.0,Ningbo
,,2023-05-28,,portcalls_china,268.0,Shanghai
,,2023-05-28,,portcalls_china,384.0,Hong Kong
,,2023-05-28,,portcalls_china,155.0,Shenzhen
,,2023-05-28,,portcalls_china,117.0,Ningbo
,,2023-06-04,,portcalls_china,297.0,Shanghai
,,2023-06-04,,portcalls_china,127.0,Ningbo
,,2023-06-04,,portcalls_china,401.0,Hong Kong
,,2023-06-04,,portcalls_china,162.0,Shenzhen
,,2023-06-11,,portcalls_china,262.0,Shanghai
,,2023-06-11,,portcalls_china,410.0,Hong Kong
,,2023-06-11,,portcalls_china,166.0,Shenzhen
,,2023-06-11,,portcalls_china,132.0,Ningbo
,,2023-06-18,,portcalls_china,427.0,Hong Kong
,,2023-06-18,,portcalls_china,285.0,Shanghai
,,2023-06-18,,portcalls_china,109.0,Ningbo
,,2023-06-18,,portcalls_china,179.0,Shenzhen
,,2023-06-25,,portcalls_china,237.0,Shanghai
,,2023-06-25,,portcalls_china,353.0,Hong Kong
,,2023-06-25,,portcalls_china,116.0,Ningbo
,,2023-06-25,,portcalls_china,148.0,Shenzhen
,,2023-07-02,,portcalls_china,117.0,Ningbo
,,2023-07-02,,portcalls_china,275.0,Shanghai
,,2023-07-02,,portcalls_china,396.0,Hong Kong
,,2023-07-02,,portcalls_china,157.0,Shenzhen
,,2023-07-09,,portcalls_china,270.0,Shanghai
,,2023-07-09,,portcalls_china,430.0,Hong Kong
,,2023-07-09,,portcalls_china,127.0,Ningbo
,,2023-07-09,,portcalls_china,179.0,Shenzhen
,,2023-07-16,,portcalls_china,380.0,Hong Kong
,,2023-07-16,,portcalls_china,109.0,Ningbo
,,2023-07-16,,portcalls_china,265.0,Shanghai
,,2023-07-16,,portcalls_china,154.0,Shenzhen
,,2023-07-23,,portcalls_china,275.0,Shanghai
,,2023-07-23,,portcalls_china,384.0,Hong Kong
,,2023-07-23,,portcalls_china,163.0,Shenzhen
,,2023-07-23,,portcalls_china,108.0,Ningbo
,,2023-07-30,,portcalls_china,414.0,Hong Kong
,,2023-07-30,,portcalls_china,211.0,Shanghai
,,2023-07-30,,portcalls_china,115.0,Ningbo
,,2023-07-30,,portcalls_china,186.0,Shenzhen
,,2023-08-06,,portcalls_china,112.0,Ningbo
