ticker,cik,fiscal_year,shares_outstanding,total_assets,total_liab,deposits,equity,liab_current,longterm_debt,net_income,interest_expense
RNR,913144,2020,41551893.0,30820580000.0,19872013000.0,,7560248000.0,,1136265000.0,197101000.0,11841000.0
RNR,913144,2021,41551893.0,33959502000.0,23781168000.0,,6624281000.0,,1168353000.0,-40155000.0,47536000.0
RNR,913144,2022,41551893.0,36552878000.0,26692215000.0,,5325274000.0,,1170442000.0,-1061203000.0,48335000.0
RNR,913144,2023,41551893.0,49007105000.0,33451316000.0,,9454958000.0,,1958655000.0,2561132000.0,73181000.0
RNR,913144,2024,41551893.0,50707550000.0,33155789000.0,,10574012000.0,,1886689000.0,1870360000.0,
RNR,913144,2025,41551893.0,53800390000.0,34589641000.0,,11608657000.0,,2329201000.0,2682334000.0,
RNST,715072,2015,91404465.0,7926496000.0,6889678000.0,6218602000.0,1036818000.0,,148217000.0,21160000.0,5437000.0
RNST,715072,2016,91404465.0,8699851000.0,7466968000.0,7059137000.0,1232883000.0,,202459000.0,23635000.0,7791000.0
RNST,715072,2017,91404465.0,9829981000.0,8314998000.0,7921075000.0,1514983000.0,,207546000.0,16511000.0,11325000.0
RNST,715072,2018,91404465.0,12934878000.0,10890965000.0,10128557000.0,2043913000.0,,263618000.0,44420000.0,21648000.0
RNST,715072,2019,91404465.0,13400618000.0,11274929000.0,10213168000.0,2125689000.0,,376507000.0,38415000.0,24263000.0
RNST,715072,2020,91404465.0,14929612000.0,12796879000.0,12059081000.0,2132733000.0,,474970000.0,31521000.0,13799000.0
RNST,715072,2021,91404465.0,16810311000.0,14600458000.0,13905724000.0,2209853000.0,,471209000.0,175892000.0,44684000.0
RNST,715072,2022,91404465.0,16988176000.0,14852160000.0,13486966000.0,2136016000.0,,428133000.0,166068000.0,60512000.0
RNST,715072,2023,91404465.0,17360535000.0,15063152000.0,14076785000.0,2297383000.0,,429400000.0,144678000.0,277992000.0
RNST,715072,2024,91404465.0,18034868000.0,15356550000.0,14572612000.0,2678318000.0,,430614000.0,195457000.0,
RNST,715072,2025,91404465.0,26751426000.0,22866521000.0,21473070000.0,3884905000.0,,499756000.0,181272000.0,
RS,861884,2015,,7121600000.0,,,3914100000.0,989700000.0,1427900000.0,,84300000.0
RS,861884,2016,,7411300000.0,,,4148800000.0,656000000.0,1846700000.0,,84600000.0
RS,861884,2017,,7751000000.0,,,4667100000.0,703700000.0,1809400000.0,,73900000.0
RS,861884,2018,,8044900000.0,,,4671600000.0,699100000.0,2138500000.0,,86200000.0
RS,861884,2019,,8131100000.0,,,5206600000.0,675300000.0,1523600000.0,,85000000.0
RS,861884,2020,,8106800000.0,,,5115400000.0,613000000.0,1638900000.0,,62900000.0
RS,861884,2021,,9536000000.0,,,6086500000.0,1065000000.0,1642000000.0,,62700000.0
RS,861884,2022,,10329900000.0,,,7087400000.0,1375300000.0,1139400000.0,,62300000.0
RS,861884,2023,,10480300000.0,2747500000.0,,7722300000.0,843600000.0,1141900000.0,,40100000.0
RS,861884,2024,,10021800000.0,2791200000.0,,7219600000.0,1213000000.0,742800000.0,,
RS,861884,2025,,10373300000.0,3193800000.0,,7170100000.0,848100000.0,1420200000.0,739400000.0,
RUN,1469367,2015,240846982.0,2738146000.0,1931447000.0,,554069000.0,253167000.0,532910000.0,-28246000.0,
RUN,1469367,2016,240846982.0,3572818000.0,2510725000.0,,672961000.0,244784000.0,883870000.0,91687000.0,
RUN,1469367,2017,240846982.0,3927874000.0,2638063000.0,,811998000.0,335031000.0,1273416000.0,124525000.0,
RUN,1469367,2018,240846982.0,4749787000.0,3340703000.0,,948707000.0,372191000.0,1713438000.0,-5888000.0,
RUN,1469367,2019,240846982.0,5806341000.0,4168344000.0,,964731000.0,530094000.0,2219592000.0,12500000.0,
RUN,1469367,2020,240846982.0,14382943000.0,7093572000.0,,6077911000.0,901356000.0,,-173394000.0,
RUN,1469367,2021,240846982.0,16483252000.0,8910665000.0,,6254736000.0,1012120000.0,,-79423000.0,
RUN,1469367,2022,240846982.0,19268805000.0,11089788000.0,,6708122000.0,1155451000.0,,173377000.0,
RUN,1469367,2023,240846982.0,20450237000.0,13536224000.0,,5230228000.0,1488159000.0,,-1604497000.0,
RUN,1469367,2024,240846982.0,19897884000.0,15733674000.0,,2554207000.0,1334482000.0,,-2846167000.0,
RUN,1469367,2025,240846982.0,22610596000.0,17626622000.0,,3132484000.0,1302515000.0,,449947000.0,
RYAN,1849253,2021,109903867.0,5458708000.0,4863931000.0,,,2918141000.0,1566627000.0,-7064000.0,79354000.0
RYAN,1849253,2022,109903867.0,6383743000.0,5565931000.0,,,3134369000.0,1951900000.0,61052000.0,104829000.0
RYAN,1849253,2023,109903867.0,7247209000.0,6267565000.0,,559754000.0,3744304000.0,1943837000.0,61037000.0,119507000.0
RYAN,1849253,2024,109903867.0,9649918000.0,8551633000.0,,627662000.0,4549088000.0,3231128000.0,94665000.0,
RYAN,1849253,2025,109903867.0,10564171000.0,9310120000.0,,648073000.0,5188748000.0,3291462000.0,63399000.0,
SAFT,1172052,2015,14680482.0,1703869000.0,1059370000.0,,644499000.0,,,,90000.0
SAFT,1172052,2016,14680482.0,1758246000.0,1087520000.0,,670726000.0,,,,90000.0
SAFT,1172052,2017,14680482.0,1807279000.0,1106263000.0,,701016000.0,,,11309000.0,90000.0
SAFT,1172052,2018,14680482.0,1856240000.0,1137596000.0,,718644000.0,,,18346000.0,90000.0
SAFT,1172052,2019,14680482.0,2022669000.0,1214263000.0,,808406000.0,,,28102000.0,90000.0
SAFT,1172052,2020,14680482.0,2054273000.0,1169594000.0,,884679000.0,,,52965000.0,440000.0
SAFT,1172052,2021,14680482.0,2117391000.0,1190218000.0,,927173000.0,,,130710000.0,522000.0
SAFT,1172052,2022,14680482.0,1972569000.0,1160570000.0,,811999000.0,,,46561000.0,524000.0
SAFT,1172052,2023,14680482.0,2094004000.0,1289737000.0,,804267000.0,,,18875000.0,818000.0
SAFT,1172052,2024,14680482.0,2270090000.0,1441626000.0,,828464000.0,,30000000.0,70734000.0,
SAFT,1172052,2025,14680482.0,2471108000.0,1578797000.0,,892311000.0,,50000000.0,99255000.0,
SBCF,730708,2015,96822799.0,3534780000.0,3181327000.0,2844387000.0,353453000.0,,,22141000.0,6930000.0
SBCF,730708,2016,96822799.0,4680932000.0,4245535000.0,3523245000.0,435397000.0,,,29202000.0,8467000.0
SBCF,730708,2017,96822799.0,5810129000.0,5120465000.0,4592720000.0,689664000.0,,,42865000.0,15300000.0
SBCF,730708,2018,96822799.0,6747659000.0,5883392000.0,5177240000.0,864267000.0,,,67275000.0,29883000.0
SBCF,730708,2019,96822799.0,7108511000.0,6122872000.0,5584753000.0,985639000.0,,,98739000.0,46205000.0
SBCF,730708,2020,96822799.0,8342392000.0,7211990000.0,6932561000.0,1130402000.0,,,77764000.0,24292000.0
SBCF,730708,2021,96822799.0,9681433000.0,8370697000.0,8067589000.0,1310736000.0,,,124403000.0,8219000.0
SBCF,730708,2022,96822799.0,12145762000.0,10537987000.0,9981595000.0,1607775000.0,,,106507000.0,14332000.0
SBCF,730708,2023,96822799.0,14580249000.0,12472163000.0,11776935000.0,2108086000.0,,106302000.0,104033000.0,200735000.0
SBCF,730708,2024,96822799.0,15176308000.0,12993065000.0,12242427000.0,2183243000.0,,,120986000.0,
SBCF,730708,2025,96822799.0,20842331000.0,17786544000.0,16256343000.0,2712662000.0,,,144878000.0,
SBGI,1971213,2023,,6085000000.0,5864000000.0,,285000000.0,1103000000.0,4148000000.0,-291000000.0,305000000.0
SBGI,1971213,2024,,5885000000.0,5369000000.0,,583000000.0,605000000.0,4087000000.0,310000000.0,
SBGI,1971213,2025,,5949000000.0,5579000000.0,,443000000.0,703000000.0,4350000000.0,-112000000.0,
SBSI,705432,2015,29807980.0,5162076000.0,4718014000.0,3455407000.0,444062000.0,,562592000.0,11692000.0,5267000.0
SBSI,705432,2016,29807980.0,5563767000.0,5045493000.0,3533076000.0,518274000.0,,601464000.0,11573000.0,9039000.0
SBSI,705432,2017,29807980.0,6498097000.0,5743957000.0,4515447000.0,754140000.0,,158489000.0,10331000.0,11798000.0
SBSI,705432,2018,29807980.0,6123494000.0,5392203000.0,4425030000.0,731291000.0,,158653000.0,17381000.0,15612000.0
SBSI,705432,2019,29807980.0,6748913000.0,5944333000.0,4702769000.0,804580000.0,,158826000.0,17335000.0,17357000.0
SBSI,705432,2020,29807980.0,7008227000.0,6132930000.0,4932322000.0,875297000.0,,257506000.0,29572000.0,8197000.0
SBSI,705432,2021,29807980.0,7259602000.0,6347430000.0,5722327000.0,912172000.0,,158794000.0,113401000.0,26430000.0
SBSI,705432,2022,29807980.0,7558636000.0,6812639000.0,6198019000.0,745997000.0,,158939000.0,105020000.0,40640000.0
SBSI,705432,2023,29807980.0,8284914000.0,7511626000.0,6549681000.0,773288000.0,,154147000.0,86692000.0,144714000.0
SBSI,705432,2024,29807980.0,8517448000.0,7705506000.0,6654248000.0,811942000.0,,152316000.0,88494000.0,
SBSI,705432,2025,29807980.0,8514590000.0,7666975000.0,6865159000.0,847615000.0,,299957000.0,69220000.0,
SCHW,316709,2015,1729335714.0,183718000000.0,170316000000.0,129502000000.0,13402000000.0,,,416000000.0,132000000.0
SCHW,316709,2016,1729335714.0,223383000000.0,206962000000.0,163454000000.0,16421000000.0,,,522000000.0,171000000.0
SCHW,316709,2017,1729335714.0,243274000000.0,224749000000.0,169656000000.0,18525000000.0,,,597000000.0,342000000.0
SCHW,316709,2018,1729335714.0,296482000000.0,275812000000.0,231423000000.0,20670000000.0,,,935000000.0,857000000.0
SCHW,316709,2019,1729335714.0,294005000000.0,272260000000.0,220094000000.0,21745000000.0,,7430000000.0,852000000.0,1064000000.0
SCHW,316709,2020,1729335714.0,549009000000.0,492949000000.0,358022000000.0,56060000000.0,,13632000000.0,1135000000.0,418000000.0
SCHW,316709,2021,1729335714.0,667270000000.0,611009000000.0,443778000000.0,56261000000.0,,18914000000.0,5855000000.0,476000000.0
SCHW,316709,2022,1729335714.0,551772000000.0,515164000000.0,366724000000.0,36608000000.0,,,7183000000.0,1545000000.0
SCHW,316709,2023,1729335714.0,493178000000.0,452220000000.0,289953000000.0,40958000000.0,,,5067000000.0,6684000000.0
SCHW,316709,2024,1729335714.0,479843000000.0,431468000000.0,259121000000.0,48375000000.0,,,5942000000.0,
SCHW,316709,2025,1729335714.0,490995000000.0,441570000000.0,255747000000.0,49425000000.0,,,8852000000.0,
SCND,87802,2015,11928599.0,7141400.0,1391000.0,,5750400.0,1130700.0,,8700.0,4200.0
SCND,87802,2016,11928599.0,7549300.0,1617300.0,,5932000.0,1335000.0,12500.0,165600.0,33900.0
SCND,87802,2017,11928599.0,6827700.0,999700.0,,5828000.0,812600.0,5800.0,-72600.0,2900.0
SCND,87802,2018,11928599.0,7325500.0,1623300.0,,5702200.0,1273300.0,0.0,-160500.0,1700.0
SCND,87802,2019,11928599.0,8276000.0,1935300.0,,6340700.0,1585300.0,,645600.0,1500.0
SCND,87802,2020,11928599.0,29006400.0,2781600.0,,26224800.0,2286800.0,,-3672500.0,0.0
SCND,87802,2022,11928599.0,29031600.0,3469800.0,,25561800.0,2230200.0,,-5644400.0,
SCND,87802,2023,11928599.0,16730500.0,2845100.0,,13885400.0,1837300.0,,-9086500.0,
SCND,87802,2024,11928599.0,11560800.0,2441400.0,,9119400.0,1747000.0,,-6445400.0,
SCND,87802,2025,11928599.0,12607600.0,1944600.0,,10663000.0,1349300.0,,-1220400.0,
SEIC,350894,2015,120019182.0,1588628000.0,298908000.0,,,224483000.0,,81379000.0,483000.0
SEIC,350894,2016,120019182.0,1636823000.0,333709000.0,,,249371000.0,,333817000.0,531000.0
SEIC,350894,2017,120019182.0,1853369000.0,376530000.0,,,275049000.0,,404389000.0,781000.0
SEIC,350894,2018,120019182.0,1971668000.0,378521000.0,,,295708000.0,,505868000.0,645000.0
SEIC,350894,2019,120019182.0,2151370000.0,412592000.0,,1738778000.0,293565000.0,,128737000.0,630000.0
SEIC,350894,2020,120019182.0,2167256000.0,427349000.0,,1739907000.0,317275000.0,,125882000.0,609000.0
SEIC,350894,2021,120019182.0,2354702000.0,493939000.0,,1860763000.0,355743000.0,,546593000.0,563000.0
SEIC,350894,2022,120019182.0,2383553000.0,429729000.0,,1953824000.0,397883000.0,,475467000.0,749000.0
SEIC,350894,2023,120019182.0,2520003000.0,388175000.0,,2131828000.0,353047000.0,,462258000.0,583000.0
SEIC,350894,2024,120019182.0,2684606000.0,432494000.0,,2252112000.0,380513000.0,,581191000.0,
SEIC,350894,2025,120019182.0,,,,2447784000.0,387211000.0,,715305000.0,
SEZL,1662991,2021,33675014.0,223403576.0,185611538.0,,37792038.0,107559445.0,,-75168363.0,5269284.0
SEZL,1662991,2022,33675014.0,172576538.0,163733292.0,,8843246.0,99194522.0,,-38093756.0,8600716.0
SEZL,1662991,2023,33675014.0,212645283.0,190550959.0,,22094324.0,187268687.0,,7098022.0,15968380.0
SEZL,1662991,2024,33675014.0,298372045.0,210536616.0,,87835429.0,105677243.0,,78522311.0,
SEZL,1662991,2025,33675014.0,400229000.0,230418000.0,,169811000.0,89766000.0,,133130000.0,
SF,720672,2015,69584449.0,13335915000.0,10843499000.0,6638356000.0,2492416000.0,,750000000.0,11172000.0,12485000.0
SF,720672,2016,69584449.0,19129356000.0,16390948000.0,11527483000.0,2738408000.0,,795891000.0,26880000.0,16118000.0
SF,720672,2017,69584449.0,21383953000.0,18522377000.0,13411935000.0,2861576000.0,,1014940000.0,-1988000.0,19865000.0
SF,720672,2018,69584449.0,24519598000.0,21322005000.0,15863613000.0,3167593000.0,,1015973000.0,114062000.0,57876000.0
SF,720672,2019,69584449.0,24610225000.0,20940435000.0,15332581000.0,3614791000.0,,1017010000.0,130690000.0,31448000.0
SF,720672,2020,69584449.0,26604254000.0,22365488000.0,17396497000.0,4238766000.0,,1112409000.0,503472000.0,14515000.0
SF,720672,2021,69584449.0,34049715000.0,29014756000.0,23280348000.0,,,1113478000.0,824858000.0,45998000.0
SF,720672,2022,69584449.0,37196124000.0,31867653000.0,27117111000.0,,,1114554000.0,662155000.0,201387000.0
SF,720672,2023,69584449.0,37727460000.0,32433029000.0,27334579000.0,,,1115629000.0,522536000.0,810336000.0
SF,720672,2024,69584449.0,39895540000.0,34208770000.0,29102227000.0,,,616618000.0,731379000.0,981366000.0
SF,720672,2025,69584449.0,41270782000.0,35293465000.0,29752063000.0,,,617443000.0,683779000.0,817803000.0
SFBS,1430723,2015,54672510.0,5095509000.0,4646362000.0,4223888000.0,448770000.0,,,63540000.0,5290000.0
SFBS,1430723,2016,54672510.0,6370448000.0,5847559000.0,5420311000.0,522512000.0,,,81479000.0,7091000.0
SFBS,1430723,2017,54672510.0,7082384000.0,6474780000.0,6091674000.0,607102000.0,,,93092000.0,10652000.0
SFBS,1430723,2018,54672510.0,8007382000.0,7292179000.0,6915708000.0,714701000.0,,,136940000.0,21306000.0
SFBS,1430723,2019,54672510.0,8947653000.0,8104971000.0,7530433000.0,842180000.0,,,149243000.0,22410000.0
SFBS,1430723,2020,54672510.0,11932654000.0,10939802000.0,9975724000.0,992352000.0,,,169569000.0,8984000.0
SFBS,1430723,2021,54672510.0,15448806000.0,14296791000.0,12452836000.0,1151515000.0,,,207734000.0,7804000.0
SFBS,1430723,2022,54672510.0,14595753000.0,13297857000.0,11546805000.0,1297396000.0,,,251504000.0,88423000.0
SFBS,1430723,2023,54672510.0,16129668000.0,14689263000.0,13273511000.0,1439905000.0,,,206853000.0,402309000.0
SFBS,1430723,2024,54672510.0,17351643000.0,15734871000.0,13543459000.0,1616272000.0,,,227242000.0,
SFBS,1430723,2025,54672510.0,17727190000.0,15876843000.0,14219034000.0,1849847000.0,,,276603000.0,
SFNC,90498,2015,144513789.0,7559658000.0,6482803000.0,6086096000.0,1076855000.0,,222859000.0,74364000.0,22353000.0
SFNC,90498,2016,144513789.0,8400056000.0,7248945000.0,6735219000.0,1151111000.0,,333556000.0,96814000.0,21799000.0
SFNC,90498,2017,144513789.0,15055806000.0,12971242000.0,11092875000.0,2084564000.0,,218587000.0,92940000.0,40074000.0
SFNC,90498,2018,144513789.0,16543337000.0,14296903000.0,12398752000.0,2246434000.0,,369400000.0,215713000.0,128135000.0
SFNC,90498,2019,144513789.0,21259143000.0,18270219000.0,16108940000.0,2988924000.0,,435859000.0,238167000.0,181370000.0
SFNC,90498,2020,144513789.0,22359752000.0,19383096000.0,16987026000.0,2976656000.0,,1724941000.0,254904000.0,119984000.0
SFNC,90498,2021,144513789.0,24724759000.0,21475918000.0,19366548000.0,3248841000.0,,1722104000.0,271156000.0,79529000.0
SFNC,90498,2022,144513789.0,27461061000.0,24191699000.0,22548094000.0,3269362000.0,,390285000.0,256412000.0,144419000.0
SFNC,90498,2023,144513789.0,27345674000.0,23919186000.0,22244978000.0,3426488000.0,,388507000.0,175057000.0,560035000.0
SFNC,90498,2024,144513789.0,26876049000.0,23347177000.0,21885750000.0,3528872000.0,,386665000.0,152693000.0,
SFNC,90498,2025,144513789.0,24540877000.0,21121637000.0,20184038000.0,3419240000.0,,334967000.0,-397553000.0,
SIG,832988,2015,38317243.0,6327600000.0,3517200000.0,,2810400000.0,1338300000.0,1363800000.0,381300000.0,36000000.0
SIG,832988,2016,38317243.0,6474400000.0,3413700000.0,,3060700000.0,1152900000.0,1328700000.0,467900000.0,45900000.0
SIG,832988,2017,38317243.0,6597800000.0,3495700000.0,,2490200000.0,1203700000.0,1317900000.0,287800000.0,49400000.0
SIG,832988,2018,38317243.0,5839600000.0,2726200000.0,,2499800000.0,1037200000.0,688200000.0,343000000.0,52700000.0
SIG,832988,2019,38317243.0,4420100000.0,2603200000.0,,1201600000.0,1033000000.0,649600000.0,-116200000.0,39700000.0
SIG,832988,2020,38317243.0,6299100000.0,4459500000.0,,1222600000.0,1652600000.0,515900000.0,178800000.0,35600000.0
SIG,832988,2021,38317243.0,6178900000.0,4346300000.0,,1190300000.0,1998700000.0,146700000.0,-15200000.0,32000000.0
SIG,832988,2022,38317243.0,6575100000.0,4359000000.0,,1564000000.0,2070700000.0,147100000.0,769900000.0,16900000.0
SIG,832988,2023,38317243.0,6620400000.0,4388000000.0,,1578600000.0,2248100000.0,147400000.0,376700000.0,13500000.0
SIG,832988,2024,38317243.0,6813200000.0,3991200000.0,,2166500000.0,1976000000.0,0.0,810400000.0,
SIG,832988,2025,38317243.0,5726600000.0,3874800000.0,,1851800000.0,1831500000.0,0.0,61200000.0,
SIG,832988,2026,38317243.0,5952100000.0,3985900000.0,,1966200000.0,1888800000.0,,294400000.0,
SIGI,230557,2015,59569119.0,6904433000.0,5506392000.0,,1398041000.0,,388192000.0,45389000.0,
SIGI,230557,2016,59569119.0,7355848000.0,5824478000.0,,1531370000.0,,438667000.0,39360000.0,
SIGI,230557,2017,59569119.0,7686431000.0,5973474000.0,,1712957000.0,,439116000.0,30242000.0,
SIGI,230557,2018,59569119.0,7952729000.0,6160927000.0,,1791802000.0,,439540000.0,45760000.0,
SIGI,230557,2019,59569119.0,8797150000.0,6602214000.0,,2194936000.0,,550597000.0,81859000.0,
SIGI,230557,2020,59569119.0,9687913000.0,6949024000.0,,2738889000.0,,550743000.0,127061000.0,
SIGI,230557,2021,59569119.0,10461389000.0,7478504000.0,,2982885000.0,,506050000.0,403837000.0,
SIGI,230557,2022,59569119.0,10802261000.0,8274697000.0,,2527564000.0,,504676000.0,224886000.0,
SIGI,230557,2023,59569119.0,11802546000.0,8848165000.0,,2954381000.0,,503946000.0,365238000.0,
SIGI,230557,2024,59569119.0,13514189000.0,10394113000.0,,3120076000.0,,507938000.0,207012000.0,
SIGI,230557,2025,59569119.0,15155710000.0,11546735000.0,,3608975000.0,,,466411000.0,
SLM,1032033,2015,187946958.0,15214098000.0,13117775000.0,11487707000.0,,,579101000.0,89845000.0,128619000.0
SLM,1032033,2016,187946958.0,18533003000.0,16185945000.0,13435667000.0,,,2167979000.0,70242000.0,185908000.0
SLM,1032033,2017,187946958.0,21779584000.0,19305328000.0,15505383000.0,,,3275270000.0,47003000.0,308082000.0
SLM,1032033,2018,187946958.0,26638173000.0,23665517000.0,18943158000.0,,,4284304000.0,147512000.0,522288000.0
SLM,1032033,2019,187946958.0,32686479000.0,29374643000.0,24283983000.0,,,4354037000.0,141352000.0,707717000.0
SLM,1032033,2020,187946958.0,30770423000.0,28207588000.0,22666039000.0,,,5189217000.0,432700000.0,541667000.0
SLM,1032033,2021,187946958.0,29221899000.0,27072188000.0,20828124000.0,,,5930990000.0,306265000.0,382078000.0
SLM,1032033,2022,187946958.0,28811029000.0,27084059000.0,21448071000.0,,,5235114000.0,-77043000.0,542799000.0
SLM,1032033,2023,187946958.0,29169468000.0,27288671000.0,21653188000.0,,,5227512000.0,168443000.0,1030090000.0
SLM,1032033,2024,187946958.0,30072110000.0,27912190000.0,21068568000.0,,,6440345000.0,608325000.0,
SLM,1032033,2025,187946958.0,29746295000.0,27294937000.0,21060151000.0,2451358000.0,,5362494000.0,744847000.0,
SLND,1883814,2021,54435257.0,281680206.0,9743301.0,,-8203095.0,83301.0,,-138439.0,
SLND,1883814,2022,54435257.0,283751241.0,9883035.0,,-9327236.0,223035.0,,1931302.0,
SLND,1883814,2023,54435257.0,1201068000.0,940504000.0,,249622000.0,583967000.0,251906000.0,-19253000.0,19471000.0
SLND,1883814,2024,54435257.0,1203649000.0,1028240000.0,,163658000.0,621142000.0,255625000.0,-105365000.0,
SLND,1883814,2025,54435257.0,989280000.0,1121786000.0,,-140934000.0,654985000.0,203971000.0,-306540000.0,
SNAP,1564408,2017,,3421566000.0,429239000.0,,2992327000.0,346256000.0,,-3445066000.0,3456000.0
SNAP,1564408,2018,,2714106000.0,403107000.0,,2310999000.0,292691000.0,,-1255911000.0,3894000.0
SNAP,1564408,2019,,4011924000.0,1752011000.0,,2259913000.0,499675000.0,,-1033660000.0,24994000.0
SNAP,1564408,2020,,5024238000.0,2694262000.0,,2329976000.0,667327000.0,,-944839000.0,97228000.0
SNAP,1564408,2021,,7536306000.0,3746138000.0,,3790168000.0,851786000.0,,-487955000.0,17676000.0
